Identifier (Email/name),Gender,Status,Attended,Attended_Before,Education,Job,Employer,LinkedIn,Tech_Background,How_Found,Expectations,Formated_Date,City,Venue,Type,Ticket_Quantity,fake_event_id
22a606b38dde490427f6554e6a430385,Female,,Y,,EDHEC Business school,Consultant,,,None,Linkedin,Insights on tools and application in real life. Hands on exercises with tools. Recommendation of online courses to follow to build comptetences. Thanks so much !!!,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
562f4e170771152269de4149448c7f7d,Female,,Y,,Singapore,Digital Analyst,,,"Python, R, SQL",Email,More insights about digital marketing,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
316a924d8d370aeebd8fb1082b72a2e2,Female,,Y,,Singapore Management University,Analytics Consultant,,,"Google Analytics, Adobe Analytics, PHP",Colleague,More about data analytics,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
a48dc14d30fe45a54701565cafbdfb66,Female,,Y,,Polytechnic University of the Philippines,MIS Manager,,,Javascript,Email,In depth understanding of digital analytics,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
1146361850cf05efa6365ca3f289f54e,Female,,Y,,Bachelors,Analyst,,,"Basic SQL, some experience using Datorama, Basic understanding of Google Analytics, Reporting from DBM and DCM",Colleagues,"New approaches to reporting and analytics, inspiration on other kinds of analyses that can be done in digital advertising",2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
7c7df9565d95aec3b11b33d3e201bbac,Female,,Y,,SMU,Manager,,,Excel Pivot,Word of mouth,"Learn Facebook Ads Campaign + FB Ads credit to get started, if possible",2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
e5303814505c2e4136d89ec8d4db4bbc,Female,,N,,master,fund accountant,,,"basically hobby - doing some front end wqith JS, CSS. Also trying with PHP. In my daily job working on Excel (advance)",Facebook - page liked,"get some knowledge regarding database, meet some inspired poeple.",2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
42c368d0d31cb531a052dc7df4730783,Female,,Y,,NUS,data intern,,,"R, Python",email,more insight into marketing,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
477969c0239c936c94e4e5b1e212e24a,Female,,Y,,Master - Nus,Senior engineer,,,Oil and gas,Email from data girl group,Know more about marketing,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
c9d6bb8c0549c8067b7c290b50c9c7e7,Female,,Y,,University of London,Business analyst,,,NA,Facebook,Digital marketing analytics skills,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
a15e17a52fa2dac7a822381fee3bf393,Female,,Y,,BBM,Content Marketing,,,Currently doing GA certification,CodingGirls,More insights and tips to apply to work,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
af5ba6478b5e43aec855ef0d4807e361,Female,,Y,,National University of Singapore,"Marketing Intern, Emerging Markets - App Store, Apple Music, iTunes at Apple",,,"Google Analytics, Adwords",CodingGirls SG,Technical skills useful for digital marketing,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
56e0d7858d4f8213585036bdf019ffbb,Female,,Y,,marketing management,brand builder. no.,,,none,fb,how to use data to build better brands,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
f982283d9b048d5ed3735bd5a9e569d7,Female,,Y,,Degree,Senior Specialist at DKSH.,,,I use mainly Excel,Facebook,Greater knowledge of Digital Marketing for a beginner!,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
97141b637db9e3b085d4b712695d77f9,Female,,N,,MSc Economics,Business development for digital/data analytics companies,,,Google Analytics,Datadriven Facebook post,New information on data analysis and its practical uses,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
b3ffc2d997b7ab46674daf6dbfd59a33,Female,,Y,,NTU,Agent success manager,,,Javascript,Colleague,Being better at data!,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
f8c10e6012f484ccaf057dad934837fa,Female,,N,,NTU,Corporate Communications Executive,,,"I have attended one day basic courses on Qlik and Tableau and Python, but would consider myself very much so a beginner.",Facebook,How to better perform analytics on our social media platforms and gain insights,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
8404d68c45f1c0dbb65fef879a47fd09,Female,,Y,,Degree,Marketing,,,"Google analytics, python",Facebook,Gain new insights on marketing analytics,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
b3ffc2d997b7ab46674daf6dbfd59a33,Female,,N,,NTU,Agent success manager,,,Javascript,My colleague,SQL!,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
ce88aaad1bc86b79ad898508c9757113,Female,,Y,,NUS undergraduate,Science,,,Nope,Facebook,To learn more about digital marketing,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
e2cf71163e703d8e1216375f12a8137b,Female,,Y,,Master in marketing,Product development and targeting customers on digital with data support,,,None,Facebook,Understand what can be done through various platform and ai behind it to support sales,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
50fef95507922cad246d935946789003,Female,,Y,,,,,,,,,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
eba1fcd12257486be71285384f6bffe6,Female,,Y,,,,,,,,,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
3ddb8b2d1dab4b85fefe068041bc4c0a,Female,,Y,,,,,,,,,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
421aff66e2bb54754973d9ed25cd71d6,Female,,Y,,,,,,,,,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
0e6111602dcf8cbd973edb14f33adfda,Female,,Y,,,,,,,,,2017-12-07,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Digital Marketing FB,1,7
f0716ff44cd8c6f7d94ebdeeda953c59,Female,Didn`t show up,N,,NUS,Application Engineer (Project Division),,,"I learnt basic HTML, CSS & Javascript. Currently I am learning UX Design.",From Facebook,To build personal brand story,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
eca2fd2846c601905f1a3a67b6030ffb,Female,N/A,Y,,NUS,Designer,,,Some programming many years ago in ancient code.,Facebook,Workable tips on branding,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
131182e8b6af60e0c1de6d7faf4149e3,Female,Canceled,N,,Nus,Digital marketer,,,Begineer,Fb,Be better at pitching myself,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
5d4080df7a231dc21ca81f6e45b06352,Female,Didn`t show up,N,,Currently in my second year of undergrad studying International Relations,Part of a data analytics club and the Model United Nations team.,,,Some experience in R and Tableau,Facebook!,"A better narrative for myself to get an internship in Summer 2018, as an elevator pitch, for when I meet new people.",2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
11d72d3eb9f7c9902f73d0d8c57806e0,Female,N/A,Y,,Degrer,IT executive,,,N/A,FB,I can define my personal brand,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
91ac3d24b9176276cf1e11c5d7dfce81,Female,N/A,Y,,NTU,I am managing the develooment of a finanical product and anticipate that I would require data analytical skills set to advance the development of the product.,,,I am studying Python for basic understanding.,Through Coding girls,How to develop a personal branding to become a freelancer,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
ca34eb89a5ba1925c7bbe68184bda049,Female,Didn`t show up,N,,Southampton university,Program engineer,,,"c, java, javascript, php, matlab",Techladies,Branding,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
cebec90d0e225510fef2f104166f11d9,Female,Canceled,N,,Dundee,Consultant,,,No experience,Facebook,Some insight into branding on an individual basis,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
d38d9f2ac95aafdf89b9cafbf0ba3757,Female,Didn`t show up,N,,NUS SoC,Effects Technical Director,,,"I use python for work, for 3D manipulation but not in the software sense.",TechLadies,Meet more people and learn about what the workshop has to offer.,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
7259b65252ae5e016a30d162f0ec1aff,Female,Didn`t show up,N,,Masters degree in philosophy,Director,,,"GA, SAS, Python - entry level",Friend,Mostly for networking. I get some useful information how to sell your skills,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
481375d7aafcdfca2f58e85bd703c9e5,Female,Didn`t show up,N,,Nanyang technology university,Corporate actuary,,,No,Word of mouth,Build my personal brand,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
5f27f395029927d7e033f49ff194e00d,Female,Canceled,N,,Nanyang Technological University,Public Officer,,,Beginner Python,Facebook,How to brand myself,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
c9d6bb8c0549c8067b7c290b50c9c7e7,Female,N/A,Y,,Degree,Business analyst,,,NA,Facebook,How to build personal brand and story,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
c1010d2374263d4a2435026b1a753621,Female,N/A,Y,,SUSS Master of Counselling,Counsellor,,,Nope,FB group,To be better able to communicate to others about myself,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
6d92dc8b023989e3b26787591f01218e,Female,N/A,Y,,SUNY Buffalo,Events and Marketing,,,Google Analytics and Python (very basic),Facebook,Clarity about personal branding,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
25b88defe9124cfd265048657e915cb0,Female,N/A,Y,,Bachelor of Commerce,Finance executive,,,Python basics,Facebook,How to present myself when networking,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
d47cb8d2c05daadcbd17b6898809934e,Female,Didn`t show up,N,,Grad School,"Writing, Finance, Accounting, Sales",,,VERY elementary understanding,Lesley Sim,a draft of a brand story,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
662ae4603265dd1a676042579d1c3ac2,Female,N/A,Y,,University of manchester,Economics,,,N/A,Email,To develop and communicate my personal brand effectively and confidently,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
56fd0884fd8866a4a0f70fa6eadb9ba9,Female,Didn`t show up,N,,The University of Sheffield,Community Manager,,,Attended RoR bootcamp before,Facebook - Techladies,How to portray myself online and in person,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
693b9f865f1e4f96150e419eb38ee465,Female,Didn`t show up,N,,CLU,Project manager,,,None,Facebook,Inspiration,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
57e424d7ea672770104221825b19aa17,Female,Didn`t show up,N,,NAFA,Designer,,,Illustration and motion graphics,Facebook group,learning a skill,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
550ce2506c8eb8464ea10859d8ab9a18,Female,Didn`t show up,N,,Master of Laws,"Legal department at Rolls-Royce, now starting own busineas",,,I’ve only used Google analytics,Facebook,More confidence with personal branding and ‘elevator pitch’,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
b6a713bbd65ac36619422b39d47a7127,Female,Didn`t show up,N,,Gujarat university  Engg - India,Service manager,,,Applicationsupport,FB,To be self reliant with hands on skills,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
97141b637db9e3b085d4b712695d77f9,Female,Didn`t show up,N,,MSc Econ,Bus Dev Consulting,,,GA Cert,FB,Clarity on personal branding,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
776ee0bc016629ad78988f55e910f670,Female,N/A,Y,,Nanyang Technological University,Digital Analyst,,,"I have worked mostly with database (SQL, MySQL) and data visualisations (Tableau, Google Data Studio). I am also heavily involved with analysing marketing data, such as paid display, paid social, website analytics, social analytics, and SEO/SEM.",Direct message in LinkedIn by Matus who is one of the members.,To extend network in the industry and to understand how I can position myself better in the increasingly demanding industry.,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
4522662645e99c5f03680b5321cf15d4,Female,N/A,Y,,Grad diploma,Research,,,NA,FB event,How data analytics gel with personal branding,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
a918485278f62ec3782a2e66bd95a803,Female,Didn`t show up,N,,Curtin Uni,Legal Associate,,,"SQL, Google Analytics",Friend,Tell my story with confidence,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
6b78f7a3da28e8cf978d931aeef5d48f,Female,Canceled,N,,NTU,Account Manager at Socialbakers,,,GA,Pavel,Improve and grow personal brand,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
1093fb209839360402031c4002bc35f0,Female,N/A,Y,,Concordia University,Online journalist,,,Not much,Newsletter,Learn,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
7c24f0c74f234d586b9aefc6e47648af,Female,N/A,Y,,NTU,Supply Chain Project Manager,,,Nil,Datagirls email,To create my own branding/story; to better market myself and build strong deep and lasting relationships in the long run,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
c9d6bb8c0549c8067b7c290b50c9c7e7,Female,Didn`t show up,N,,Degree,Business Analyst,,,SPSS,Facebook,how to build personal brand,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
f972282b0da7b41c9bc901cff1fb8774,Female,Canceled,N,,NUS,Research Analyst. Exploration stage    with DA.,,,Beginner,Datadriven email broadcast,How to sell my skills and make it translatable to different industries,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
5462ac70abad1655ec6dd2ca9726f07b,Female,Didn`t show up,N,,NUS,UX designer,,,Html Css,Facebook,Knowing how to package myself and tell my story in interviews,2018-01-03,Singapore,"theBridge, Ascent, 2 Science Park Dr, Singapore 118222",Personal Brand (SS),1,8
